1	27	6.92375e-006	2.99041	20.6945	2.99037	16.0571	5.98078	-51	0	0	0.249199	0	0	-88.1142	0	0	0	-88.1142	0	0	27
1	28	6.92375e-006	2.87079	20.6945	2.87076	16.0571	5.74155	-51	0	0	0.239232	0	0	-88.1142	0	0	0	-88.1142	0	0	28
1	29	6.92375e-006	2.75596	20.6945	2.75593	16.0571	5.51189	-51	0	0	0.229662	0	0	-88.1142	0	0	0	-88.1142	0	0	29
1	30	6.92375e-006	2.64573	20.6945	2.64569	16.0571	5.29142	-51	0	0	0.220476	0	0	-88.1142	0	0	0	-88.1142	0	0	30
1	31	7.75109e-006	2.5399	20.6945	2.53986	16.0571	5.07976	-51	0	0	0.211657	-3.8147e-006	0	-88.1142	0	0	0	-88.1142	0	0	31
1	32	7.75109e-006	2.4383	20.6945	2.43826	16.0571	4.87657	-51	0	0	0.20319	0	0	-88.1142	0	0	0	-88.1142	0	0	32
1	33	7.75109e-006	2.34077	19.9522	2.34073	15.3148	4.68151	-52.4846	0	0	0.195063	1.48457	0	-88.1142	0	0	0	-88.1142	0	0	33
1	34	7.75109e-006	2.24714	19.2396	2.2471	14.6022	4.49425	-53.9097	0	0	0.18726	1.42519	0	-88.1142	0	0	0	-88.1142	0	0	34
1	35	7.75109e-006	2.15726	18.5555	2.15722	13.9181	4.31448	-55.2779	0	0	0.17977	1.36818	0	-88.1142	0	0	0	-88.1142	0	0	35
1	36	8.62291e-006	2.07097	17.8988	2.07093	13.2614	4.1419	-56.5914	0	0	0.172579	1.31345	0	-88.1142	0	0	0	-88.1142	0	0	36
1	37	8.62291e-006	1.98813	17.2683	1.98809	12.631	3.97622	-57.8523	0	0	0.165676	1.26091	0	-88.1142	0	0	0	-88.1142	0	0	37
1	38	8.62291e-006	1.90861	16.6631	1.90856	12.0257	3.81717	-59.0628	0	0	0.159049	1.21048	0	-88.1142	0	0	0	-88.1142	0	0	38
1	39	8.62291e-006	1.83226	16.0821	1.83222	11.4447	3.66449	-60.2248	0	0	0.152687	1.16206	0	-88.1142	0	0	0	-88.1142	0	0	39
1	40	8.62291e-006	1.75897	15.5243	1.75893	10.8869	3.51791	-61.3404	0	0	0.14658	1.11557	0	-88.1142	0	0	0	-88.1142	0	0	40
1	41	9.70827e-006	1.68862	14.9888	1.68857	10.3514	3.37719	-62.4113	0	0	0.140716	1.07095	0	-88.1142	0	0	0	-88.1142	0	0	41
1	42	9.70827e-006	1.62108	14.4747	1.62103	9.83737	3.2421	-63.4395	0	0	0.135087	1.02811	0	-88.1142	0	0	0	-88.1142	0	0	42
1	43	9.70827e-006	1.55623	13.9813	1.55618	9.34387	3.11242	-64.4265	0	0	0.129684	0.986992	0	-88.1142	0	0	0	-88.1142	0	0	43
1	44	9.70827e-006	1.49398	13.5075	1.49394	8.87012	2.98792	-65.374	0	0	0.124497	0.94751	0	-88.1142	0	0	0	-88.1142	0	0	44
1	45	9.70827e-006	1.43423	13.0527	1.43418	8.41531	2.8684	-66.2836	0	0	0.119517	0.909607	0	-88.1142	0	0	0	-88.1142	0	0	45
1	46	1.10683e-005	1.37686	12.6161	1.37681	7.9787	2.75367	-67.1568	0	0	0.114736	0.873222	0	-88.1142	0	0	0	-88.1142	0	0	46
1	47	1.10683e-005	1.32179	12.1969	1.32173	7.55956	2.64352	-67.9951	0	0	0.110147	0.838295	0	-88.1142	0	0	0	-88.1142	0	0	47
1	48	1.10683e-005	1.26892	11.7946	1.26886	7.15717	2.53778	-68.7999	0	0	0.105741	0.804764	0	-88.1142	0	0	0	-88.1142	0	0	48
1	49	1.10683e-005	1.21816	11.4083	1.21811	6.77089	2.43627	-69.5724	0	0	0.101511	0.772575	0	-88.1142	0	0	0	-88.1142	0	0	49
1	50	1.10683e-005	1.16944	10.9832	1.16938	6.40005	2.33882	-70.3141	0	0	0.0974507	0.741669	0	-88.1142	0	0	0	-88.1142	0	0	50
1	51	1.27773e-005	1.12266	10.6272	1.1226	6.04405	2.24527	-71.0261	0	0	0.0935528	0.712006	0	-88.1142	0	0	0	-88.1142	0	0	51
1	52	1.27773e-005	1.07776	10.2854	1.0777	5.70229	2.15546	-71.7096	0	0	0.0898106	0.683525	0	-88.1142	0	0	0	-88.1142	0	0	52
1	53	1.27773e-005	1.03465	9.95732	1.03459	5.3742	2.06924	-72.3658	0	0	0.0862181	0.656181	0	-88.1142	0	0	0	-88.1142	0	0	53
1	54	1.27773e-005	0.993266	9.64236	0.993202	5.05923	1.98647	-72.9957	0	0	0.0827695	0.629936	0	-88.1142	0	0	0	-88.1142	0	0	54
1	55	1.27773e-005	0.953536	9.33999	0.953473	4.75686	1.90701	-73.6005	0	0	0.0794587	0.604736	0	-88.1142	0	0	0	-88.1142	0	0	55
1	56	1.49747e-005	0.915402	9.04971	0.915327	4.46658	1.83073	-74.181	0	0	0.0762804	0.580551	0	-88.1142	0	0	0	-88.1142	0	0	56
1	57	1.49747e-005	0.878787	8.77105	0.878712	4.18792	1.7575	-74.7384	0	0	0.0732292	0.557327	0	-88.1142	0	0	0	-88.1142	0	0	57
1	58	1.49747e-005	0.843637	8.50353	0.843562	3.9204	1.6872	-75.2734	0	0	0.0703	0.535034	0	-88.1142	0	0	0	-88.1142	0	0	58
1	59	1.49747e-005	0.809893	8.24671	0.809818	3.66359	1.61971	-75.787	0	0	0.067488	0.513634	0	-88.1142	0	0	0	-88.1142	0	0	59
1	60	1.49747e-005	0.777499	8.00017	0.777424	3.41704	1.55492	-76.2801	0	0	0.0647885	0.493088	0	-88.1142	0	0	0	-88.1142	0	0	60
1	61	1.78697e-005	0.746408	7.76349	0.746318	3.18036	1.49273	-76.7535	0	0	0.062197	0.473366	0	-88.1142	0	0	0	-88.1142	0	0	61
1	62	1.78697e-005	0.716553	7.53627	0.716464	2.95314	1.43302	-77.2079	0	0	0.0597091	0.45443	0	-88.1142	0	0	0	-88.1142	0	0	62
1	63	1.78697e-005	0.687893	7.31815	0.687803	2.73502	1.3757	-77.6442	0	0	0.0573207	0.436249	0	-88.1142	0	0	0	-88.1142	0	0	63
1	64	1.78697e-005	0.660379	7.10875	0.66029	2.52562	1.32067	-78.063	0	0	0.0550278	0.4188	0	-88.1142	0	0	0	-88.1142	0	0	64
1	65	1.78697e-005	0.633966	6.90773	0.633876	2.3246	1.26784	-78.465	0	0	0.0528268	0.402046	0	-88.1142	0	0	0	-88.1142	0	0	65
1	66	2.18424e-005	0.608619	6.71474	0.608509	2.13161	1.21713	-78.851	0	0	0.0507137	0.385971	0	-88.1142	0	0	0	-88.1142	0	0	66
1	67	2.18424e-005	0.584276	6.52948	0.584167	1.94635	1.16844	-79.2215	0	0	0.0486851	0.370529	0	-88.1142	0	0	0	-88.1142	0	0	67
1	68	2.18424e-005	0.560907	6.35162	0.560798	1.76849	1.12171	-79.5772	0	0	0.0467377	0.355705	0	-88.1142	0	0	0	-88.1142	0	0	68
1	69	2.18424e-005	0.538473	6.18088	0.538364	1.59776	1.07684	-79.9187	0	0	0.0448682	0.341476	0	-88.1142	0	0	0	-88.1142	0	0	69
1	70	2.18424e-005	0.516936	6.01697	0.516827	1.43385	1.03376	-80.2465	0	0	0.0430735	0.32782	0	-88.1142	0	0	0	-88.1142	0	0	70
1	71	2.77084e-005	0.496276	5.85962	0.496137	1.27649	0.992413	-80.5612	0	0	0.0413505	0.314705	0	-88.1142	0	0	0	-88.1142	0	0	71
1	72	2.77084e-005	0.476427	5.70856	0.476289	1.12543	0.952716	-80.8633	0	0	0.0396965	0.302116	0	-88.1142	0	0	0	-88.1142	0	0	72
1	73	2.77084e-005	0.457373	5.56355	0.457235	0.980419	0.914608	-81.1534	0	0	0.0381086	0.290031	0	-88.1142	0	0	0	-88.1142	0	0	73
1	74	2.77084e-005	0.439081	5.42433	0.438942	0.841202	0.878024	-81.4318	0	0	0.0365843	0.278435	0	-88.1142	0	0	0	-88.1142	0	0	74
1	75	2.77084e-005	0.421521	5.29068	0.421382	0.707554	0.842903	-81.6991	0	0	0.035121	0.267296	0	-88.1142	0	0	0	-88.1142	0	0	75
1	76	3.69517e-005	0.404686	5.16238	0.404501	0.57925	0.809186	-81.9557	0	0	0.0337161	0.256607	0	-88.1142	0	0	0	-88.1142	0	0	76
1	77	3.69517e-005	0.388502	5.03921	0.388317	0.456081	0.776819	-82.202	0	0	0.0323675	0.246338	0	-88.1142	0	0	0	-88.1142	0	0	77
1	78	3.69517e-005	0.372966	4.92097	0.372781	0.337837	0.745746	-82.4385	0	0	0.0310727	0.236488	0	-88.1142	0	0	0	-88.1142	0	0	78
1	79	3.69517e-005	0.358051	4.80745	0.357866	0.224323	0.715916	-82.6656	0	0	0.0298299	0.227028	0	-88.1142	0	0	0	-88.1142	0	0	79
1	80	3.69517e-005	0.343732	4.69848	0.343547	0.115349	0.68728	-82.8835	0	0	0.0286366	0.217949	0	-88.1142	0	0	0	-88.1142	0	0	80
1	81	4.42975e-005	0.330005	4.59386	0.329784	0.0107346	0.659789	-83.0927	0	0	0.0274912	0.209229	0	-88.1142	0	0	0	-88.1142	0	0	81
1	82	4.42975e-005	0.316809	4.49343	0.316588	-0.089695	0.633397	-83.2936	0	0	0.0263916	0.200859	0	-88.1142	0	0	0	-88.1142	0	0	82
1	83	4.42975e-005	0.304141	4.39702	0.30392	-0.186108	0.608061	-83.4864	0	0	0.0253359	0.192825	0	-88.1142	0	0	0	-88.1142	0	0	83
1	84	4.42975e-005	0.29198	4.30447	0.291759	-0.278664	0.583739	-83.6715	0	0	0.0243225	0.185112	0	-88.1142	0	0	0	-88.1142	0	0	84
1	85	4.42975e-005	0.280305	4.21561	0.280084	-0.367516	0.560389	-83.8492	0	0	0.0233495	0.177704	0	-88.1142	0	0	0	-88.1142	0	0	85
1	86	5.01275e-005	0.269112	4.13031	0.268861	-0.452816	0.537974	-84.0198	0	0	0.0224156	0.170601	0	-88.1142	0	0	0	-88.1142	0	0	86
1	87	5.01275e-005	0.258353	4.04843	0.258102	-0.534702	0.516455	-84.1836	0	0	0.0215189	0.163773	0	-88.1142	0	0	0	-88.1142	0	0	87
1	88	5.01275e-005	0.248024	3.96981	0.247773	-0.613316	0.495796	-84.3408	0	0	0.0206582	0.157227	0	-88.1142	0	0	0	-88.1142	0	0	88
1	89	5.01275e-005	0.238108	3.89435	0.237857	-0.688782	0.475965	-84.4918	0	0	0.0198319	0.150932	0	-88.1142	0	0	0	-88.1142	0	0	89
1	90	5.01275e-005	0.228588	3.8219	0.228338	-0.76123	0.456926	-84.6367	0	0	0.0190386	0.144897	0	-88.1142	0	0	0	-88.1142	0	0	90
1	91	5.47506e-005	0.219461	3.75235	0.219188	-0.83078	0.438649	-84.7758	0	0	0.018277	0.139099	0	-88.1142	0	0	0	-88.1142	0	0	91
1	92	5.47506e-005	0.210688	3.68558	0.210415	-0.897549	0.421103	-84.9093	0	0	0.017546	0.133537	0	-88.1142	0	0	0	-88.1142	0	0	92
1	93	5.47506e-005	0.202266	3.62148	0.201993	-0.961647	0.404259	-85.0375	0	0	0.0168441	0.128197	0	-88.1142	0	0	0	-88.1142	0	0	93
1	94	5.47506e-005	0.194181	3.55995	0.193907	-1.02318	0.388088	-85.1606	0	0	0.0161704	0.12307	0	-88.1142	0	0	0	-88.1142	0	0	94
1	95	5.47506e-005	0.186419	3.50087	0.186146	-1.08226	0.372565	-85.2787	0	0	0.0155235	0.118149	0	-88.1142	0	0	0	-88.1142	0	0	95
1	96	5.74427e-005	0.178975	3.44416	0.178688	-1.13897	0.357662	-85.3921	0	0	0.0149026	0.113419	0	-88.1142	0	0	0	-88.1142	0	0	96
1	97	5.74427e-005	0.171822	3.38972	0.171534	-1.19341	0.343356	-85.501	0	0	0.0143065	0.108879	0	-88.1142	0	0	0	-88.1142	0	0	97
1	98	5.74427e-005	0.164954	3.33746	0.164667	-1.24567	0.329622	-85.6055	0	0	0.0137342	0.10453	0	-88.1142	0	0	0	-88.1142	0	0	98
1	99	5.74427e-005	0.158362	3.28728	0.158075	-1.29585	0.316437	-85.7059	0	0	0.0131849	0.100349	0	-88.1142	0	0	0	-88.1142	0	0	99
1	100	5.74427e-005	0.152033	3.23912	0.151746	-1.34401	0.303779	-85.8022	0	0	0.0126575	0.0963287	0	-88.1142	0	0	0	-88.1142	0	0	100
1	101	5.89538e-005	0.145961	3.19288	0.145667	-1.39025	0.291628	-85.8947	0	0	0.0121512	0.0924759	0	-88.1142	0	0	0	-88.1142	0	0	101
1	102	5.89538e-005	0.140129	3.14849	0.139834	-1.43464	0.279963	-85.9835	0	0	0.0116651	0.0887833	0	-88.1142	0	0	0	-88.1142	0	0	102
1	103	5.89538e-005	0.13453	3.10588	0.134235	-1.47725	0.268764	-86.0687	0	0	0.0111985	0.085228	0	-88.1142	0	0	0	-88.1142	0	0	103
1	104	5.89538e-005	0.129154	3.06497	0.12886	-1.51816	0.258014	-86.1505	0	0	0.0107506	0.0818176	0	-88.1142	0	0	0	-88.1142	0	0	104
1	105	5.89538e-005	0.123994	3.0257	0.123699	-1.55743	0.247693	-86.2291	0	0	0.0103206	0.0785446	0	-88.1142	0	0	0	-88.1142	0	0	105
1	106	5.98381e-005	0.119042	3.04224	0.118743	-1.59514	0.237786	-86.3045	0	0	0.00990774	0.0754089	0	-88.1142	0	0	0	-88.1142	0	0	106
1	107	5.98381e-005	0.114287	3.00605	0.113987	-1.63133	0.228274	-86.3769	0	0	0.00951143	0.0723877	0	-88.1142	0	0	0	-88.1142	0	0	107
1	108	5.98381e-005	0.109721	2.9713	0.109422	-1.66608	0.219143	-86.4464	0	0	0.00913097	0.0694962	0	-88.1142	0	0	0	-88.1142	0	0	108
1	109	5.98381e-005	0.105338	2.93794	0.105039	-1.69944	0.210377	-86.5131	0	0	0.00876573	0.0667114	0	-88.1142	0	0	0	-88.1142	0	0	109
1	110	5.98381e-005	0.101131	2.90592	0.100832	-1.73146	0.201962	-86.5771	0	0	0.0084151	0.0640488	0	-88.1142	0	0	0	-88.1142	0	0	110
1	111	6.03786e-005	0.0970929	2.87518	0.096791	-1.7622	0.193884	-86.6386	0	0	0.00807849	0.0614853	0	-88.1142	0	0	0	-88.1142	0	0	111
1	112	6.03786e-005	0.0932152	2.84567	0.0929133	-1.79171	0.186128	-86.6976	0	0	0.00775535	0.059021	0	-88.1142	0	0	0	-88.1142	0	0	112
1	113	6.03786e-005	0.0894926	2.81733	0.0891907	-1.82005	0.178683	-86.7543	0	0	0.00744514	0.0566635	0	-88.1142	0	0	0	-88.1142	0	0	113
1	114	6.03786e-005	0.085919	2.79014	0.0856171	-1.84724	0.171536	-86.8087	0	0	0.00714733	0.0543976	0	-88.1142	0	0	0	-88.1142	0	0	114
1	115	6.03786e-005	0.0824882	2.76402	0.0821863	-1.87336	0.164675	-86.8609	0	0	0.00686143	0.0522232	0	-88.1142	0	0	0	-88.1142	0	0	115
1	116	6.07025e-005	0.0791956	2.73896	0.078892	-1.89842	0.158088	-86.911	0	0	0.00658698	0.0501328	0	-88.1142	0	0	0	-88.1142	0	0	116
1	117	6.07025e-005	0.0760338	2.7149	0.0757303	-1.92249	0.151764	-86.9592	0	0	0.0063235	0.0481262	0	-88.1142	0	0	0	-88.1142	0	0	117
1	118	6.07025e-005	0.0729985	2.69179	0.072695	-1.94559	0.145694	-87.0054	0	0	0.00607057	0.0462036	0	-88.1142	0	0	0	-88.1142	0	0	118
1	119	6.07025e-005	0.0700846	2.66962	0.0697811	-1.96776	0.139866	-87.0497	0	0	0.00582774	0.0443497	0	-88.1142	0	0	0	-88.1142	0	0	119
1	120	6.07025e-005	0.0672873	2.64833	0.0669838	-1.98905	0.134271	-87.0923	0	0	0.00559463	0.0425797	0	-88.1142	0	0	0	-88.1142	0	0	120
1	121	6.08936e-005	0.0646024	2.62789	0.0642979	-2.00949	0.1289	-87.1332	0	0	0.00537084	0.0408783	0	-88.1142	0	0	0	-88.1142	0	0	121
1	122	6.08936e-005	0.0620244	2.60827	0.0617199	-2.02911	0.123744	-87.1724	0	0	0.00515601	0.039238	0	-88.1142	0	0	0	-88.1142	0	0	122
1	123	6.08936e-005	0.0595495	2.58943	0.059245	-2.04795	0.118795	-87.2101	0	0	0.00494977	0.037674	0	-88.1142	0	0	0	-88.1142	0	0	123
1	124	6.08936e-005	0.0571736	2.57135	0.0568691	-2.06603	0.114043	-87.2463	0	0	0.00475178	0.0361633	0	-88.1142	0	0	0	-88.1142	0	0	124
1	125	6.08936e-005	0.0548928	2.55399	0.0545883	-2.08339	0.109481	-87.281	0	0	0.00456171	0.0347214	0	-88.1142	0	0	0	-88.1142	0	0	125
1	126	6.10024e-005	0.0527034	2.53733	0.0523984	-2.10005	0.105102	-87.3143	0	0	0.00437924	0.0333252	0	-88.1142	0	0	0	-88.1142	0	0	126
1	127	6.10024e-005	0.0506014	2.52133	0.0502964	-2.11605	0.100898	-87.3463	0	0	0.00420407	0.0319977	0	-88.1142	0	0	0	-88.1142	0	0	127
1	128	6.10024e-005	0.0485834	2.50597	0.0482784	-2.13141	0.0968618	-87.377	0	0	0.00403591	0.0307159	0	-88.1142	0	0	0	-88.1142	0	0	128
1	129	6.10024e-005	0.0466462	2.49123	0.0463412	-2.14615	0.0929874	-87.4065	0	0	0.00387447	0.0294876	0	-88.1142	0	0	0	-88.1142	0	0	129
1	130	6.10024e-005	0.0447864	2.47708	0.0444814	-2.16031	0.0892679	-87.4348	0	0	0.00371949	0.0283051	0	-88.1142	0	0	0	-88.1142	0	0	130
1	131	6.10603e-005	0.0430012	2.46349	0.0426959	-2.17389	0.0856971	-87.462	0	0	0.00357071	0.0271759	0	-88.1142	0	0	0	-88.1142	0	0	131
1	132	6.10603e-005	0.0412873	2.45044	0.040982	-2.18694	0.0822693	-87.4881	0	0	0.00342789	0.0260849	0	-88.1142	0	0	0	-88.1142	0	0	132
1	133	6.10603e-005	0.0396419	2.43792	0.0393366	-2.19946	0.0789785	-87.5131	0	0	0.00329077	0.0250473	0	-88.1142	0	0	0	-88.1142	0	0	133
1	134	6.10603e-005	0.0380623	2.4259	0.037757	-2.21148	0.0758193	-87.5372	0	0	0.00315914	0.0240402	0	-88.1142	0	0	0	-88.1142	0	0	134
1	135	6.10603e-005	0.0365459	2.41436	0.0362406	-2.22302	0.0727866	-87.5602	0	0	0.00303277	0.0230789	0	-88.1142	0	0	0	-88.1142	0	0	135
1	136	6.10872e-005	0.0350903	2.40328	0.0347848	-2.2341	0.0698751	-87.5824	0	0	0.00291146	0.0221558	0	-88.1142	0	0	0	-88.1142	0	0	136
1	137	6.10872e-005	0.0336928	2.39265	0.0333873	-2.24473	0.0670801	-87.6037	0	0	0.002795	0.0212708	0	-88.1142	0	0	0	-88.1142	0	0	137
1	138	6.10872e-005	0.0323512	2.38244	0.0320457	-2.25494	0.0643969	-87.6241	0	0	0.00268321	0.0204239	0	-88.1142	0	0	0	-88.1142	0	0	138
1	139	6.10872e-005	0.0310632	2.37263	0.0307578	-2.26475	0.061821	-87.6437	0	0	0.00257587	0.0196075	0	-88.1142	0	0	0	-88.1142	0	0	139
1	140	6.10872e-005	0.0298268	2.36322	0.0295214	-2.27416	0.0593482	-87.6625	0	0	0.00247284	0.0188217	0	-88.1142	0	0	0	-88.1142	0	0	140
1	141	6.10955e-005	0.0286399	2.35419	0.0283344	-2.28319	0.0569743	-87.6806	0	0	0.00237393	0.0180664	0	-88.1142	0	0	0	-88.1142	0	0	141
1	142	6.10955e-005	0.0275004	2.34552	0.0271949	-2.29186	0.0546953	-87.6979	0	0	0.00227897	0.0173416	0	-88.1142	0	0	0	-88.1142	0	0	142
1	143	6.10955e-005	0.0264065	2.33719	0.026101	-2.30019	0.0525075	-87.7146	0	0	0.00218781	0.0166473	0	-88.1142	0	0	0	-88.1142	0	0	143
1	144	6.10955e-005	0.0253563	2.3292	0.0250508	-2.30818	0.0504072	-87.7306	0	0	0.0021003	0.0159836	0	-88.1142	0	0	0	-88.1142	0	0	144
1	145	6.10955e-005	0.0243482	2.32153	0.0240427	-2.31585	0.0483909	-87.7459	0	0	0.00201629	0.0153427	0	-88.1142	0	0	0	-88.1142	0	0	145
1	146	6.10929e-005	0.0233804	2.31416	0.0230749	-2.32322	0.0464553	-87.7606	0	0	0.00193563	0.0147324	0	-88.1142	0	0	0	-88.1142	0	0	146
1	147	6.10929e-005	0.0224513	2.30709	0.0221458	-2.33029	0.044597	-87.7748	0	0	0.00185821	0.0141449	0	-88.1142	0	0	0	-88.1142	0	0	147
1	148	6.10929e-005	0.0215593	2.3003	0.0212538	-2.33708	0.0428132	-87.7884	0	0	0.00178388	0.0135803	0	-88.1142	0	0	0	-88.1142	0	0	148
1	149	6.10929e-005	0.0207031	2.29379	0.0203976	-2.34359	0.0411006	-87.8014	0	0	0.00171253	0.013031	0	-88.1142	0	0	0	-88.1142	0	0	149
1	150	6.10929e-005	0.019881	2.28753	0.0195756	-2.34985	0.0394566	-87.8139	0	0	0.00164403	0.0125122	0	-88.1142	0	0	0	-88.1142	0	0	150
1	151	6.10845e-005	0.0190919	2.28153	0.0187865	-2.35585	0.0378783	-87.8259	0	0	0.00157826	0.0120087	0	-88.1142	0	0	0	-88.1142	0	0	151
1	152	6.10845e-005	0.0183343	2.27576	0.0180289	-2.36162	0.0363632	-87.8374	0	0	0.00151514	0.011528	0	-88.1142	0	0	0	-88.1142	0	0	152
1	153	6.10845e-005	0.0176071	2.27023	0.0173016	-2.36715	0.0349087	-87.8485	0	0	0.00145453	0.0110703	0	-88.1142	0	0	0	-88.1142	0	0	153
1	154	6.10845e-005	0.0169089	2.26491	0.0166035	-2.37247	0.0335123	-87.8591	0	0	0.00139635	0.0106277	0	-88.1142	0	0	0	-88.1142	0	0	154
1	155	6.10845e-005	0.0162386	2.25981	0.0159332	-2.37757	0.0321718	-87.8693	0	0	0.00134049	0.0102005	0	-88.1142	0	0	0	-88.1142	0	0	155
1	156	6.10732e-005	0.0155952	2.25491	0.0152898	-2.38247	0.030885	-87.8791	0	0	0.00128687	0.00979614	0	-88.1142	0	0	0	-88.1142	0	0	156
1	157	6.10732e-005	0.0149775	2.25022	0.0146721	-2.38717	0.0296496	-87.8885	0	0	0.0012354	0.00939941	0	-88.1142	0	0	0	-88.1142	0	0	157
1	158	6.10732e-005	0.0143845	2.2457	0.0140791	-2.39168	0.0284636	-87.8976	0	0	0.00118598	0.00902557	0	-88.1142	0	0	0	-88.1142	0	0	158
1	159	6.10732e-005	0.0138152	2.24137	0.0135098	-2.39601	0.027325	-87.9062	0	0	0.00113854	0.00866699	0	-88.1142	0	0	0	-88.1142	0	0	159
1	160	6.10732e-005	0.0132687	2.23721	0.0129633	-2.40017	0.026232	-87.9145	0	0	0.001093	0.00831604	0	-88.1142	0	0	0	-88.1142	0	0	160
1	161	6.10609e-005	0.012744	2.23322	0.0124387	-2.40416	0.0251828	-87.9225	0	0	0.00104928	0.00798798	0	-88.1142	0	0	0	-88.1142	0	0	161
1	162	6.10609e-005	0.0122404	2.22938	0.0119351	-2.408	0.0241754	-87.9302	0	0	0.00100731	0.00766754	0	-88.1142	0	0	0	-88.1142	0	0	162
1	163	6.10609e-005	0.0117569	2.2257	0.0114516	-2.41168	0.0232084	-87.9376	0	0	0.000967018	0.00736237	0	-88.1142	0	0	0	-88.1142	0	0	163
1	164	6.10609e-005	0.0112927	2.22217	0.0109874	-2.41521	0.0222801	-87.9446	0	0	0.000928337	0.00706482	0	-88.1142	0	0	0	-88.1142	0	0	164
1	165	6.10609e-005	0.0108471	2.21878	0.0105418	-2.4186	0.0213889	-87.9514	0	0	0.000891203	0.00678253	0	-88.1142	0	0	0	-88.1142	0	0	165
