-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
-4.21788e+007	-42178.8	1.74433
